rental_id,predictions
7518598,2758.2852156447975
7459393,3148.323227875275
7494001,6338.828353643512
7488439,2948.09127356943
7431166,2753.7725142260633
7459408,2556.9639885827064
7481074,2759.0632676135447
7464265,2956.961066013148
7507906,2757.818384463549
7474969,5936.808341094327
7485859,2752.06079989482
7452238,2756.106670132305
7435537,2759.0632676135447
7478794,2752.3720206823186
7484740,5936.030289125581
7433422,2959.6064427068886
7454242,5922.18096408188
7480063,2759.3744884010434
7470730,2747.0812672948377
7501762,6132.21637319394
7456909,2945.29028648194
7437919,2550.2727416514804
7518166,2948.5581047506785
7432408,5925.760003138117
7513159,3146.7671239377805
7495807,2755.639838951057
7476121,2546.538092201494
7437838,2746.925656901088
7482211,2747.0812672948377
7446298,2748.948592019831
7431898,2759.9969299760414
7478983,3145.522240787785
7487656,2943.889792938195
7480492,2748.0149296573345
7508500,2743.813449026099
7459810,2748.4817608385824
7467100,2945.29028648194
7454050,5935.407847550582
7476661,5928.094159044359
7511659,3150.034942206519
7492324,2540.780507632764
7492051,2758.7520468260454
7504225,2547.1605337764913
7446370,9302.025316593501
7431325,6123.657801537721
7483915,2760.619371551039
7516801,2751.7495791073206
7506817,5935.563457944332
7495882,2747.0812672948377
7523446,2949.958598294423
7455199,6123.657801537721
7431109,2743.813449026099
7479763,2543.5814947202543
7472797,9112.06364827512
7431010,2758.7520468260454
7497763,6125.213905475215
7457461,2960.851325856884
7459180,3150.034942206519
7503736,2746.925656901088
7495678,3148.323227875275
7430914,5934.629795581835
7469179,6126.770009412709
7514440,2948.2468839631792
7469650,2946.846390419434
7444693,3149.8793318127696
7435288,2948.402494356929
7482289,3147.7007863002773
7513249,6124.902684687716
7445764,6136.729074612674
7429171,2948.402494356929
7464781,2545.604429838997
7456897,2745.9919945385914
7491571,2945.29028648194
7462882,2946.846390419434
7470166,2947.780052781931
7459471,2952.2927542006646
7454098,2742.724176269853
7431403,2948.402494356929
7468186,2542.336611570259
7488499,6131.438321225192
7478905,2744.2802802073475
7522981,2747.0812672948377
7446295,2748.948592019831
7471000,2747.0812672948377
7440298,5937.430782669326
7522603,2759.530098794793
7454311,6138.9076201251655
7449037,2751.438358319822
7487077,2947.9356631756805
7458523,3350.266896512364
7468510,2943.7341825444455
7430947,2759.9969299760414
7507831,3145.211020000286
7444531,2950.1142086881728
7496827,3149.8793318127696
7525651,5920.158028963137
7523746,3160.77205937523
7459813,5932.606860463093
7482808,2558.2088717327015
7463449,2946.690780025685
7456798,2743.813449026099
7499578,2746.925656901088
7468504,2543.892715507753
7447861,2755.328618163558
7443784,5934.785405975585
7481617,2758.907657219795
7486642,6325.134638993561
7521283,2743.813449026099
7445491,2747.0812672948377
7490359,2955.4049620756537
7487743,3145.3666303940354
7491760,2947.780052781931
7484698,3150.034942206519
7482751,5937.275172275576
7490986,2951.670312625667
7516144,2747.0812672948377
7442653,2747.0812672948377
7513795,2946.846390419434
7512220,5936.18589951933
7480885,5920.624860144386
7520416,2550.2727416514804
7496842,2752.06079989482
7525303,2746.6144361135894
7497046,2544.981988263999
7477873,5936.652730700578
7478152,2743.813449026099
7431352,3145.211020000286
7430161,2946.846390419434
7474105,2961.162546644383
7455244,6138.129568156419
7506940,3154.547643625253
7517206,2948.402494356929
7438369,3349.8000653311155
7434460,2945.4458968756894
7457731,2545.1375986577486
7512244,2550.1171312577308
7449577,2959.6064427068886
7484179,2755.9510597385556
7490287,5934.162964400587
7498318,3159.0603450439867
7447273,2946.0683384506874
7514875,2759.685709188542
7513354,2554.4742222827153
7430755,9718.517095761385
7469404,3147.545175906528
7449769,3551.2769027869563
7508752,2746.925656901088
7467925,3145.9890719690334
7488676,2540.780507632764
7516750,5934.318574794336
7434943,3351.5117796623595
7523395,3145.211020000286
7473832,2751.7495791073206
7475215,2956.183014044401
7467760,2760.30815076354
7510654,2747.0812672948377
7482541,2951.514702231918
7503910,2760.619371551039
7468489,2743.813449026099
7513363,6327.157574112304
7476547,2743.346617844851
7435861,2760.619371551039
7441888,3149.2568902377716
7505557,2746.925656901088
7485466,2754.70617658856
7446436,5932.762470856842
7476409,3146.144682362783
7449772,2543.892715507753
7493380,2747.3924880823365
7465429,3150.034942206519
7523785,2745.369552963594
7428544,2545.604429838997
7503109,2746.925656901088
7469737,2959.6064427068886
7472482,2755.639838951057
7487980,2948.5581047506785
7439632,2948.5581047506785
7510138,2945.601507269439
7497070,2748.3261504448333
7525984,6125.369515868964
7464283,2745.369552963594
7511611,3152.5247085065103
7513777,6326.068301356057
7435444,2746.147604932341
7506094,2948.5581047506785
7500067,2742.1017346948556
7524025,2754.2393454073117
7499116,2540.780507632764
7467673,2961.7849882193805
7456753,2545.604429838997
7470784,2947.3132216006825
7466062,2952.2927542006646
7431745,2742.1017346948556
7452688,5934.318574794336
7492570,2742.1017346948556
7466695,2747.0812672948377
7464145,5726.928542376017
7476262,2948.5581047506785
7437577,2946.846390419434
7452685,2758.7520468260454
7488148,2751.5939687135715
7448164,2952.9151957756626
7514221,2747.0812672948377
7467985,2759.3744884010434
7477138,2953.2264165631614
7489663,2758.7520468260454
7434895,3146.7671239377805
7438774,2947.0020008131837
7475194,6135.795412250177
7474771,2949.8029879006735
7465483,2540.780507632764
7518538,6138.9076201251655
7521247,3155.3256955939996
7474300,2748.637371232332
7439131,3145.3666303940354
7513294,2547.004923382742
7522654,2546.538092201494
7461748,5935.407847550582
7481863,2947.780052781931
7451827,5717.591918751051
7505320,2750.8159167448243
7434295,2945.29028648194
7507966,2743.813449026099
7485607,2948.5581047506785
7455466,2556.3415470077084
7483624,2540.780507632764
7515949,2746.925656901088
7494055,3145.3666303940354
7459183,2543.892715507753
7510525,2948.402494356929
7524202,2753.928124619813
7512346,6125.213905475215
7439599,2545.1375986577486
7481245,5937.1195618818265
7463218,9297.357004781019
7483912,2558.8313133076995
7442938,2549.494689682733
7515106,2549.805910470232
7465087,2745.369552963594
7448440,6137.195905793922
7497847,6122.1016976002265
7525471,3148.945669450273
7470838,2944.5122345131927
7489264,2746.6144361135894
7505842,2550.583962438979
7506820,5935.563457944332
7481614,2945.29028648194
7489969,6339.762016006009
7438771,5919.068756206891
7452907,2550.7395728327283
7459573,2759.218878007294
7445221,5931.517587706847
7487920,2544.6707674765003
7511416,2540.9361180265137
7509133,2542.336611570259
7456822,2757.6627740697995
7442716,2743.813449026099
7503742,2748.3261504448333
7477858,2948.5581047506785
7520311,9097.436271262672
7451284,9302.025316593501
7513471,2948.5581047506785
7436845,2946.0683384506874
7501645,2946.846390419434
7500712,6125.369515868964
7506661,2955.7161828631524
7490671,6329.024898837297
7519519,3153.7695916565053
7435630,2759.3744884010434
7467490,2948.5581047506785
7522810,2759.3744884010434
7487197,2744.9027217823455
7436827,2748.792981626081
7503868,5730.663191826004
7434769,2945.912728056938
7465216,5934.629795581835
7476214,3351.5117796623595
7482364,2943.5785721506963
7511794,2743.813449026099
7461790,2960.384494675636
7509712,2743.813449026099
7524556,2955.4049620756537
7477276,2744.435890601097
7480111,9498.67823184311
7506979,2755.639838951057
7489540,2543.892715507753
7460761,2747.859319263585
7497799,2757.5071636760504
7519357,2746.925656901088
7446781,2944.6678449069423
7521931,5937.430782669326
7442446,3150.034942206519
7526017,9112.219258668869
7526227,3149.8793318127696
7500271,3161.394500950228
7442980,2946.2239488444366
7454191,2757.5071636760504
7500406,2947.9356631756805
7514719,6133.616866737685
7471570,2946.846390419434
7430383,2742.257345088605
7431529,2948.5581047506785
7475266,2949.958598294423
7517662,2948.5581047506785
7435708,5935.8746787318305
7477525,2757.195942888551
7465363,2759.3744884010434
7483630,2543.892715507753
7515253,2947.6244423881817
7519042,3145.055409606537
7439539,3148.323227875275
7517521,2558.8313133076995
7479586,2544.981988263999
7473133,2745.5251633573434
7431163,2754.550566194811
7449949,2545.604429838997
7472311,2758.5964364322963
7525873,6129.41538610645
7440148,2751.438358319822
7467727,2948.5581047506785
7494973,6133.772477131434
7466899,2946.690780025685
7484836,2748.3261504448333
7456006,2746.925656901088
7499083,2743.813449026099
7490173,2747.0812672948377
7492489,2959.9176634943874
7481455,2948.402494356929
7498921,2746.925656901088
7433692,2744.2802802073475
7438462,2742.257345088605
7523335,2943.7341825444455
7429408,2743.813449026099
7429876,2947.780052781931
7446196,3148.323227875275
7518211,2943.5785721506963
7459498,11871.294007469276
7472785,2750.8159167448243
7482649,2745.369552963594
7491529,2557.586430157704
7462873,3147.545175906528
7452418,2743.813449026099
7449538,5937.1195618818265
7518319,2545.604429838997
7487644,6122.879749568973
7444405,3146.7671239377805
7508197,2558.5200925202007
7484155,2948.402494356929
7509571,3149.8793318127696
7521991,5936.341509913079
7435540,3349.8000653311155
7436296,3155.1700852002505
7459036,2752.9944622573166
7443361,3150.034942206519
7430575,6124.4358535064675
7434400,2943.7341825444455
7447624,2748.4817608385824
7451248,2948.5581047506785
7482433,5936.497120306829
7521343,2957.4278971943963
7478296,6131.593931618942
7495978,2760.7749819447886
7430536,2549.494689682733
7493455,2944.979065694441
7431904,5935.719068338081
7511623,3150.034942206519
7451521,3146.7671239377805
7455463,2554.007391101467
7452544,9302.803368562249
7469263,2945.29028648194
7489939,2758.5964364322963
7506172,3156.1037475627472
7484968,3146.7671239377805
7449715,2742.257345088605
7454941,2545.4488194452474
7493239,2757.3515532823008
7446928,2544.515157082751
7515127,2747.7037088698353
7431142,2750.8159167448243
7448002,9314.629758487206
7468069,2556.9639885827064
7452475,6327.157574112304
7497559,2745.369552963594
7504873,2947.468831994432
7488616,3149.568111025271
7482538,5935.407847550582
7509217,2545.2932090514983
7516060,2950.7366502631703
7471909,5935.252237156833
7456489,2948.5581047506785
7441237,6125.991957443963
7517401,2742.257345088605
7468657,2760.30815076354
7433497,2946.0683384506874
7483792,2758.7520468260454
7508839,2557.7420405514536
7458001,2946.846390419434
7505812,3151.435435750264
7491070,2755.639838951057
7431439,2549.961520863981
7440301,2943.7341825444455
7511746,2947.468831994432
7508611,2744.5915009948467
7484074,2545.604429838997
7485949,2945.29028648194
7526029,2752.9944622573166
7481713,2961.6293778256313
7488730,2946.846390419434
7449262,2754.550566194811
7490971,2948.5581047506785
7472710,2742.724176269853
7508149,2945.29028648194
7443700,2542.336611570259
7489975,9114.086583393862
7480816,2748.3261504448333
7449502,2742.257345088605
7461181,2759.3744884010434
7525393,2558.8313133076995
7434487,5918.913145813141
7436740,2946.846390419434
7431502,2747.0812672948377
7435336,2948.09127356943
7467007,2945.29028648194
7443589,2960.851325856884
7483921,2760.619371551039
7502539,3150.034942206519
7492675,3149.8793318127696
7454830,2747.0812672948377
7452034,2746.30321532609
7463671,2952.2927542006646
7477774,2948.2468839631792
7464820,2946.846390419434
7469320,2943.5785721506963
7449736,2554.007391101467
7433278,5924.670730381871
7458253,2950.1142086881728
7505065,5932.606860463093
7507093,3148.323227875275
7519990,3150.6573837815167
7434247,2748.1705400510837
7436188,2945.1346760881906
7448062,2744.9027217823455
7494886,3148.323227875275
7490647,3347.6215198186237
7468009,2648.0744344205073
7454500,2943.7341825444455
7488247,2758.5964364322963
7465465,3145.211020000286
7437976,2559.1425340951982
7437037,2760.30815076354
7446838,2948.7137151444276
7498537,2747.0812672948377
7493830,2747.7037088698353
7514377,2747.0812672948377
7522840,9096.658219293924
7495012,5923.425847231875
7448365,2558.5200925202007
7463026,2758.5964364322963
7481914,2758.7520468260454
7432321,2548.7166377139856
7477588,3147.545175906528
7437202,9113.619752212615
7508551,2748.792981626081
7440619,3145.9890719690334
7434040,2746.30321532609
7508728,2943.5785721506963
7467958,2746.4588257198398
7433689,2943.889792938195
7439419,5923.892678413124
7495141,3145.055409606537
7446475,2760.46376115729
7485109,2550.4283520452295
7453459,2759.9969299760414
7461274,5937.1195618818265
7499473,6138.596399337667
7481797,2550.583962438979
7450597,2755.639838951057
7498657,2744.5915009948467
7485763,2542.336611570259
7524034,5936.18589951933
7490692,2545.604429838997
7453003,2760.30815076354
7470469,2748.637371232332
7520332,2742.1017346948556
7522324,2747.0812672948377
7496092,5935.8746787318305
7474048,2541.402949207762
7503070,2947.780052781931
7489270,2946.846390419434
7509064,2746.30321532609
7483708,2945.29028648194
7474189,2744.747111388596
7498138,2743.813449026099
7515859,2757.818384463549
7484998,3148.323227875275
7514293,2540.780507632764
7491829,8910.742421213028
7502305,5936.652730700578
7518412,2945.29028648194
7447762,3149.8793318127696
7521163,2751.438358319822
7457857,2947.780052781931
7469341,2751.5939687135715
7524160,2746.925656901088
7485376,2750.6603063510747
7454284,2943.889792938195
7516126,2752.3720206823186
7458013,2544.515157082751
7518178,3147.0783447252797
7490119,5934.629795581835
7468018,6122.1016976002265
7453897,2759.218878007294
7446232,2749.571033594829
7508329,2558.986923701449
7458697,3150.034942206519
7476016,6125.369515868964
7505419,2550.4283520452295
7504747,2948.09127356943
7430893,5934.474185188086
7506253,2544.6707674765003
7517908,3145.9890719690334
7501657,3150.034942206519
7466245,2946.846390419434
7489315,6122.1016976002265
7490443,3150.034942206519
7497805,2943.7341825444455
7441006,2549.961520863981
7504726,2746.6144361135894
7508323,2961.3181570381325
7516795,2960.384494675636
7480861,5735.487114032237
7450747,2952.448364594414
7457176,2948.2468839631792
7516396,2759.9969299760414
7507573,3145.3666303940354
7433860,2742.257345088605
7436524,6524.899762118158
7523218,5937.430782669326
7503373,2745.369552963594
7437163,2949.8029879006735
7449739,2742.257345088605
7486345,2542.336611570259
7480246,2946.846390419434
7479829,2759.3744884010434
7507189,2945.29028648194
7437499,2559.1425340951982
7460740,3150.034942206519
7515685,2945.29028648194
7482985,3149.1012798440224
7465408,6125.369515868964
7430722,2742.4129554823544
7490434,6338.205912068514
7508902,2746.4588257198398
7444582,5724.594386469776
7471285,2959.762053100638
7459423,2554.4742222827153
7494085,2546.8493129889926
7521055,3145.055409606537
7490920,5923.737068019374
7488130,9099.770427168914
7492573,3149.8793318127696
7449664,3349.8000653311155
7433848,3148.323227875275
7447855,2943.7341825444455
7523317,2948.2468839631792
7446292,2748.948592019831
7524538,2948.5581047506785
7446994,6322.022431118572
7489756,2954.6269101069065
7452937,5936.030289125581
7477396,2948.5581047506785
7505776,6525.833424480655
7432384,2953.382026956911
7482253,2543.892715507753
7466212,2758.5964364322963
7508227,5923.737068019374
7503178,2551.517624801476
7504813,2746.6144361135894
7516942,2943.5785721506963
7495711,2545.4488194452474
7465237,6725.131716424003
7432783,2758.7520468260454
7442584,2556.497157401458
7456132,2748.637371232332
7491214,2557.8976509452027
7441603,2948.5581047506785
7497736,3148.323227875275
7454623,3146.7671239377805
7509088,2943.889792938195
7448482,5931.984418888094
7503208,6122.1016976002265
7444165,2742.1017346948556
7471624,2947.6244423881817
7522570,2545.4488194452474
7491556,2744.435890601097
7488070,2948.2468839631792
7436179,5936.341509913079
7451584,2750.037864776077
7477009,3148.323227875275
7508563,5734.242230882241
7483669,3149.412500631521
7492837,2744.5915009948467
7462426,2747.236877688587
7485082,2946.846390419434
7509790,2552.295676770223
7431031,2948.402494356929
7492345,2960.5401050693854
7454107,6132.527593981438
7478857,5936.497120306829
7506640,2557.8976509452027
7504849,2947.9356631756805
7487050,2746.30321532609
7452199,2554.6298326764645
7440166,6134.0836979189335
7432810,2747.0812672948377
7472818,2946.846390419434
7492552,2548.8722481077352
7456408,3145.055409606537
7440865,2543.892715507753
7442659,2943.889792938195
7435975,2557.7420405514536
7457128,2554.4742222827153
7482250,3148.323227875275
7500328,3161.8613321314765
7440262,5735.953945213485
7461130,2760.619371551039
7430806,2744.9027217823455
7492159,2540.780507632764
7436140,2943.7341825444455
7480918,2949.180546325676
7508749,2746.925656901088
7504651,2757.818384463549
7491190,3150.034942206519
7525249,2948.2468839631792
7442839,2752.216410288569
7516561,3351.8230004498582
7469557,2745.369552963594
7496038,5919.068756206891
7526026,2752.9944622573166
7491520,2759.0632676135447
7451614,2961.0069362506338
7459657,6331.670275531038
7433395,3149.8793318127696
7454104,2955.7161828631524
7523749,2744.5915009948467
7466050,2543.892715507753
7442167,5935.719068338081
7431097,2545.604429838997
7523533,2947.780052781931
7468174,2948.5581047506785
7476607,2945.29028648194
7498141,2742.257345088605
7440079,2748.792981626081
7454971,2746.30321532609
7491964,2742.257345088605
7489210,2946.846390419434
7471423,6138.9076201251655
7446445,2550.1171312577308
7466437,2559.1425340951982
7469446,3145.3666303940354
7472539,6125.369515868964
7489636,2543.892715507753
7436953,6128.326113350204
7462984,2550.4283520452295
7469494,3145.211020000286
7509940,2747.0812672948377
7505251,2747.548098476086
7455964,2946.2239488444366
7475440,6329.8029508060445
7457350,9100.081647956413
7436218,2558.8313133076995
7523467,2948.5581047506785
7428844,2942.178078606951
7463632,2948.402494356929
7445488,2946.846390419434
7437646,2559.1425340951982
7446163,15264.054022662101
7452166,2746.7700465073385
7523221,5937.430782669326
7454029,6325.912690962308
7505278,2543.892715507753
7474099,6339.60640561226
7460383,2735.099266976131
7525030,6123.657801537721
7472509,5935.719068338081
7476958,2946.846390419434
7468699,2742.1017346948556
7460746,2948.09127356943
7518055,2759.530098794793
7484161,2743.813449026099
7493467,3150.034942206519
7501597,2750.9715271385735
7472062,2751.7495791073206
7454905,2746.925656901088
7458187,2743.5022282386003
7514581,2545.2932090514983
7453900,2745.369552963594
7514929,2948.402494356929
7488637,6130.349048468946
7497526,2746.147604932341
7469866,2554.007391101467
7524247,5935.719068338081
7510126,5922.18096408188
7468576,2948.5581047506785
7481887,5934.785405975585
7449844,2746.147604932341
7500823,2547.004923382742
7499077,2946.846390419434
7470445,2946.846390419434
7508377,2748.4817608385824
7503613,3364.8942735248115
7524172,2755.7954493448065
7447291,2760.46376115729
7441978,2745.369552963594
7501771,2745.369552963594
7485010,5934.785405975585
7457512,2947.780052781931
7453360,2745.369552963594
7441348,5923.892678413124
7497184,3148.323227875275
7487035,3149.1012798440224
7463245,3148.323227875275
7452193,2758.2852156447975
7438753,2745.5251633573434
7431475,2747.0812672948377
7481764,2743.346617844851
7437847,3150.034942206519
7466821,2747.0812672948377
7489267,2943.889792938195
7463329,2552.295676770223
7503115,2945.29028648194
7497019,3145.211020000286
7493002,2745.369552963594
7443706,6120.701204056481
7494271,6322.80048308732
7437712,3150.034942206519
7487143,2742.257345088605
7448224,2545.604429838997
7449832,2943.889792938195
7463416,2953.8488581381594
7487776,2945.29028648194
7468792,2746.925656901088
7494199,2960.6957154631345
7495126,5935.563457944332
7464235,2752.06079989482
7448470,2748.637371232332
7490527,2948.5581047506785
7478488,2946.846390419434
7525504,2748.0149296573345
7448554,2746.147604932341
7499347,2742.257345088605
7450867,2751.7495791073206
7470181,3149.8793318127696
7441519,5935.407847550582
7498396,2543.892715507753
7516558,12275.025734349705
7460104,2743.813449026099
7500889,2960.5401050693854
7495579,2757.5071636760504
7482472,2759.3744884010434
7495174,2758.2852156447975
7503853,2747.0812672948377
7468912,5935.563457944332
7516039,2540.780507632764
7482397,3150.034942206519
7495543,6123.657801537721
7450870,2752.06079989482
7451914,2759.3744884010434
7495486,2946.0683384506874
7518475,5923.892678413124
7503757,2545.4488194452474
7512511,2760.1525403697906
7466734,2542.336611570259
7503250,2946.846390419434
7453153,2755.9510597385556
7500199,3149.8793318127696
7474471,2947.9356631756805
7430959,5923.892678413124
7463500,2948.09127356943
7474297,2748.637371232332
7498321,3159.0603450439867
7476460,3361.315234468574
7432105,2759.0632676135447
7517425,2743.813449026099
7524307,3150.034942206519
7445776,2542.181001176509
7454386,5935.8746787318305
7491460,2742.257345088605
7453483,6121.323645631479
7518838,2557.1195989764556
7523659,2760.30815076354
7461370,2754.70617658856
7456471,2760.30815076354
7525963,5933.073691644341
7503079,2948.5581047506785
7441291,2540.780507632764
7448179,2948.402494356929
7493686,3154.547643625253
7499827,2747.7037088698353
7505092,2759.218878007294
7436116,2755.4842285573077
7487260,2559.1425340951982
7498936,2747.0812672948377
7461175,2556.808378188957
7517689,2945.29028648194
7443973,2947.3132216006825
7449622,2543.892715507753
7479568,2745.369552963594
7450504,2540.780507632764
7431697,3147.545175906528
7476478,2747.0812672948377
7454929,2746.6144361135894
7483219,2540.1580660577665
7474993,6126.45878862521
7454722,2758.907657219795
7493689,3146.7671239377805
7488829,2540.780507632764
7443046,3162.328163312725
7525591,3149.1012798440224
7444123,2945.29028648194
7458052,2746.925656901088
7433866,2752.06079989482
7517149,2550.4283520452295
7453678,3149.412500631521
7440292,9099.303595987665
7495216,6526.611476449401
7430887,5934.941016369334
7429816,2759.685709188542
7470055,2961.7849882193805
7445572,3149.8793318127696
7511560,2948.5581047506785
7435423,2743.9690594198487
7429180,2758.5964364322963
7495264,6526.611476449401
7469086,3146.92273433153
7513813,2943.889792938195
7493014,2742.257345088605
7467061,2758.129605251048
7510135,2947.468831994432
7439830,2948.5581047506785
7505041,2758.4408260385467
7482367,2747.0812672948377
7474042,2541.402949207762
7453120,2545.604429838997
7469299,2745.836384144842
7445683,3148.323227875275
7433998,2948.5581047506785
7442350,2746.7700465073385
7487272,3148.323227875275
7445338,2948.402494356929
7488982,2951.514702231918
7434265,2748.0149296573345
7473706,2752.06079989482
7514155,2743.813449026099
7510333,2946.0683384506874
7486096,2758.129605251048
7498756,3145.211020000286
7469701,3161.8613321314765
7445779,2545.2932090514983
7447246,2948.5581047506785
7502620,6327.157574112304
7434937,2759.3744884010434
7505197,5920.624860144386
7453441,2748.1705400510837
7513009,2546.8493129889926
7512805,2948.5581047506785
7517587,2743.1910074511015
7439968,6326.690742931056
7476025,2760.30815076354
7451410,2543.892715507753
7493779,2742.257345088605
7474525,2745.369552963594
7507738,2758.5964364322963
7443274,2758.7520468260454
